emp_no,salary,from_date,to_date
21497,59989,20-01-1994,20-01-1995
21497,60554,20-01-1995,20-01-1996
21497,60428,20-01-1996,19-01-1997
21497,61364,19-01-1997,19-01-1998
21497,63106,19-01-1998,19-01-1999
21497,63290,19-01-1999,19-01-2000
21497,63713,19-01-2000,18-01-2001
21497,65691,18-01-2001,18-01-2002
21497,66037,18-01-2002,01-01-9999
21498,40000,16-08-1993,16-08-1994
21498,39668,16-08-1994,12-03-1995
21499,41086,18-11-1990,18-11-1991
21499,41596,18-11-1991,17-11-1992
21499,41640,17-11-1992,17-11-1993
21499,41238,17-11-1993,17-11-1994
21499,44635,17-11-1994,17-11-1995
21499,45246,17-11-1995,16-11-1996
21499,48517,16-11-1996,16-11-1997
21499,51013,16-11-1997,16-11-1998
21499,54367,16-11-1998,16-11-1999
21499,55053,16-11-1999,15-11-2000
21499,55490,15-11-2000,15-11-2001
21499,55466,15-11-2001,01-01-9999
21500,40000,14-09-1995,13-09-1996
21500,41100,13-09-1996,13-09-1997
21500,42410,13-09-1997,13-09-1998
21500,45664,13-09-1998,13-09-1999
21500,50093,13-09-1999,12-09-2000
21500,53379,12-09-2000,12-09-2001
21500,56837,12-09-2001,01-01-9999
21501,60064,26-04-1986,26-04-1987
21501,61752,26-04-1987,25-04-1988
21501,64664,25-04-1988,25-04-1989
21501,67104,25-04-1989,25-04-1990
21501,69696,25-04-1990,25-04-1991
21501,74028,25-04-1991,24-04-1992
21501,76083,24-04-1992,24-04-1993
21501,76253,24-04-1993,24-04-1994
21501,77953,24-04-1994,24-04-1995
21501,79331,24-04-1995,23-04-1996
21501,83246,23-04-1996,23-04-1997
21501,84901,23-04-1997,23-04-1998
21501,84555,23-04-1998,23-04-1999
21501,86661,23-04-1999,22-04-2000
21501,91037,22-04-2000,22-04-2001
21501,94638,22-04-2001,22-04-2002
21501,95189,22-04-2002,01-01-9999
21502,57834,20-10-1995,19-10-1996
21502,59899,19-10-1996,19-10-1997
21502,63191,19-10-1997,19-10-1998
21502,65563,19-10-1998,19-10-1999
21502,67310,19-10-1999,18-10-2000
21502,69667,18-10-2000,18-10-2001
21502,72882,18-10-2001,01-01-9999
21503,68443,20-12-1993,20-12-1994
21503,68513,20-12-1994,20-12-1995
21503,71419,20-12-1995,19-12-1996
21503,75909,19-12-1996,19-12-1997
21503,77355,19-12-1997,19-12-1998
21503,81111,19-12-1998,19-12-1999
21503,81828,19-12-1999,18-12-2000
21503,86152,18-12-2000,18-12-2001
21503,89299,18-12-2001,01-01-9999
21504,40000,24-04-1990,24-04-1991
21504,41821,24-04-1991,23-04-1992
21504,45724,23-04-1992,23-04-1993
21504,48194,23-04-1993,23-04-1994
21504,49607,23-04-1994,23-04-1995
21504,51401,23-04-1995,22-04-1996
21504,52142,22-04-1996,22-04-1997
21504,53550,22-04-1997,22-04-1998
21504,57083,22-04-1998,22-04-1999
21504,57546,22-04-1999,21-04-2000
21504,59166,21-04-2000,07-11-2000
21505,40000,25-10-1985,25-10-1986
21505,41239,25-10-1986,25-10-1987
21505,42409,25-10-1987,24-10-1988
21505,42698,24-10-1988,24-10-1989
21505,44788,24-10-1989,24-10-1990
21505,46442,24-10-1990,24-10-1991
21505,47225,24-10-1991,23-10-1992
21505,47756,23-10-1992,23-10-1993
21505,50179,23-10-1993,23-10-1994
21505,52410,23-10-1994,23-10-1995
21505,56878,23-10-1995,22-10-1996
21505,59221,22-10-1996,22-10-1997
21505,62218,22-10-1997,22-10-1998
21505,63839,22-10-1998,22-10-1999
21505,64113,22-10-1999,21-10-2000
21505,68531,21-10-2000,21-10-2001
21505,69212,21-10-2001,01-01-9999
21506,40000,07-09-1990,07-09-1991
21506,43509,07-09-1991,06-09-1992
21506,43739,06-09-1992,06-09-1993
21506,48133,06-09-1993,06-09-1994
21506,48101,06-09-1994,06-09-1995
21506,51621,06-09-1995,05-09-1996
21506,55150,05-09-1996,05-09-1997
21506,56487,05-09-1997,05-09-1998
21506,60315,05-09-1998,05-09-1999
21506,61693,05-09-1999,04-09-2000
21506,63444,04-09-2000,04-09-2001
21506,64546,04-09-2001,01-01-9999
21507,40000,18-07-1985,18-07-1986
21507,43117,18-07-1986,18-07-1987
21507,44830,18-07-1987,17-07-1988
21507,47421,17-07-1988,17-07-1989
21507,51686,17-07-1989,17-07-1990
21507,51608,17-07-1990,17-07-1991
21507,51477,17-07-1991,16-07-1992
21507,54742,16-07-1992,16-07-1993
21507,55377,16-07-1993,16-07-1994
21507,59728,16-07-1994,16-07-1995
21507,60678,16-07-1995,15-07-1996
21507,60378,15-07-1996,15-07-1997
21507,60405,15-07-1997,15-07-1998
21507,61630,15-07-1998,15-07-1999
21507,62760,15-07-1999,14-07-2000
21507,65356,14-07-2000,14-07-2001
21507,66512,14-07-2001,14-07-2002
21507,69004,14-07-2002,01-01-9999
21508,81015,18-08-1988,18-08-1989
21508,80967,18-08-1989,18-08-1990
21508,82666,18-08-1990,18-08-1991
21508,86613,18-08-1991,17-08-1992
21508,90074,17-08-1992,17-08-1993
21508,90994,17-08-1993,17-08-1994
21508,90959,17-08-1994,17-08-1995
21508,91525,17-08-1995,16-08-1996
21508,92195,16-08-1996,16-08-1997
21508,92403,16-08-1997,16-08-1998
21508,92193,16-08-1998,16-08-1999
21508,93943,16-08-1999,15-08-2000
21508,95674,15-08-2000,15-08-2001
21508,95401,15-08-2001,01-01-9999
21509,70233,21-05-1985,21-05-1986
21509,74413,21-05-1986,21-05-1987
21509,77204,21-05-1987,20-05-1988
21509,79772,20-05-1988,20-05-1989
21509,80857,20-05-1989,20-05-1990
21509,82400,20-05-1990,20-05-1991
21509,85040,20-05-1991,19-05-1992
21509,85330,19-05-1992,19-05-1993
21509,86558,19-05-1993,19-05-1994
21509,90310,19-05-1994,19-05-1995
21509,90499,19-05-1995,31-07-1995
21510,40000,31-03-1986,31-03-1987
21510,40337,31-03-1987,30-03-1988
21510,43978,30-03-1988,30-03-1989
21510,47290,30-03-1989,30-03-1990
21510,51005,30-03-1990,30-03-1991
21510,50647,30-03-1991,29-03-1992
21510,51733,29-03-1992,29-03-1993
21510,53433,29-03-1993,29-03-1994
21510,56274,29-03-1994,29-03-1995
21510,59576,29-03-1995,28-03-1996
21510,61293,28-03-1996,28-03-1997
21510,63731,28-03-1997,28-03-1998
21510,65893,28-03-1998,28-03-1999
21510,66550,28-03-1999,27-03-2000
21510,66881,27-03-2000,27-03-2001
21510,70943,27-03-2001,27-03-2002
21510,72758,27-03-2002,01-01-9999
21511,40000,29-05-1992,29-05-1993
21511,42727,29-05-1993,29-05-1994
21511,42946,29-05-1994,29-05-1995
21511,42830,29-05-1995,28-05-1996
21511,45737,28-05-1996,28-05-1997
21511,47404,28-05-1997,28-05-1998
21511,51195,28-05-1998,28-05-1999
21511,54589,28-05-1999,27-05-2000
21511,54263,27-05-2000,27-05-2001
21511,58558,27-05-2001,27-05-2002
21511,60209,27-05-2002,01-01-9999
21512,52336,01-01-1997,01-01-1998
21512,52550,01-01-1998,01-01-1999
21512,53180,01-01-1999,01-01-2000
21512,53936,01-01-2000,31-12-2000
21512,54275,31-12-2000,31-12-2001
21512,54025,31-12-2001,01-01-9999
21513,90473,30-04-1992,30-04-1993
21513,93274,30-04-1993,30-04-1994
21513,94350,30-04-1994,30-04-1995
21513,97650,30-04-1995,29-04-1996
21513,99692,29-04-1996,29-04-1997
21513,101025,29-04-1997,29-04-1998
21513,102719,29-04-1998,29-04-1999
21513,105637,29-04-1999,28-04-2000
21513,108583,28-04-2000,28-04-2001
21513,109909,28-04-2001,28-04-2002
21513,111000,28-04-2002,01-01-9999
21514,59316,30-04-1992,30-04-1993
21514,62997,30-04-1993,30-04-1994
21514,66343,30-04-1994,30-04-1995
21514,66238,30-04-1995,29-04-1996
21514,69454,29-04-1996,29-04-1997
21514,72061,29-04-1997,29-04-1998
21514,73161,29-04-1998,29-04-1999
21514,76870,29-04-1999,28-04-2000
21514,76682,28-04-2000,28-04-2001
21514,79765,28-04-2001,28-04-2002
21514,82073,28-04-2002,01-01-9999
21515,40000,29-01-1998,29-01-1999
21515,41267,29-01-1999,29-01-2000
21515,43890,29-01-2000,28-01-2001
21515,46079,28-01-2001,28-01-2002
21515,47817,28-01-2002,01-01-9999
21516,51455,21-07-1989,21-07-1990
21516,55739,21-07-1990,09-06-1991
21517,53627,19-11-1998,19-11-1999
21517,57781,19-11-1999,18-11-2000
21517,62137,18-11-2000,21-10-2001
21518,54437,05-12-1987,04-12-1988
21518,54994,04-12-1988,04-12-1989
21518,59248,04-12-1989,04-12-1990
21518,60136,04-12-1990,04-12-1991
21518,61128,04-12-1991,03-12-1992
21518,64089,03-12-1992,03-12-1993
21518,67414,03-12-1993,03-12-1994
21518,68230,03-12-1994,03-12-1995
21518,69515,03-12-1995,02-12-1996
21518,71489,02-12-1996,02-12-1997
21518,74532,02-12-1997,02-12-1998
21518,77273,02-12-1998,02-12-1999
21518,81230,02-12-1999,01-12-2000
21518,84705,01-12-2000,01-12-2001
21518,85107,01-12-2001,01-01-9999
21519,44739,04-10-1996,04-10-1997
21519,47772,04-10-1997,04-10-1998
21519,50949,04-10-1998,04-10-1999
21519,52381,04-10-1999,03-10-2000
21519,55302,03-10-2000,03-10-2001
21519,56738,03-10-2001,01-01-9999
21520,45151,25-11-1997,25-11-1998
21520,49347,25-11-1998,25-11-1999
21520,50822,25-11-1999,24-11-2000
21520,53935,24-11-2000,24-11-2001
21520,55029,24-11-2001,01-01-9999
21521,40707,02-08-1998,02-08-1999
21521,41217,02-08-1999,01-08-2000
21521,45366,01-08-2000,01-08-2001
21521,48204,01-08-2001,01-08-2002
21521,52354,01-08-2002,01-01-9999
21522,41810,02-12-1999,01-12-2000
21522,41334,01-12-2000,11-10-2001
21523,40000,02-10-1992,02-10-1993
21523,43667,02-10-1993,02-10-1994
21523,48140,02-10-1994,02-10-1995
21523,51322,02-10-1995,01-10-1996
21523,54095,01-10-1996,01-10-1997
21523,56602,01-10-1997,01-10-1998
21523,60367,01-10-1998,01-10-1999
21523,60597,01-10-1999,30-09-2000
21523,60285,30-09-2000,30-09-2001
21523,62230,30-09-2001,01-01-9999
21524,63972,29-07-1995,28-07-1996
21524,67493,28-07-1996,28-07-1997
21524,71882,28-07-1997,28-07-1998
21524,72722,28-07-1998,28-07-1999
21524,76247,28-07-1999,27-07-2000
21524,79242,27-07-2000,27-07-2001
21524,79986,27-07-2001,27-07-2002
21524,82286,27-07-2002,01-01-9999
21525,54273,14-01-1986,14-01-1987
21525,55756,14-01-1987,14-01-1988
21525,55694,14-01-1988,13-01-1989
21525,58668,13-01-1989,13-01-1990
21525,61190,13-01-1990,13-01-1991
21525,62534,13-01-1991,13-01-1992
21525,63370,13-01-1992,12-01-1993
21525,67404,12-01-1993,12-01-1994
21525,69109,12-01-1994,12-01-1995
21525,69400,12-01-1995,12-01-1996
21525,69123,12-01-1996,11-01-1997
21525,73332,11-01-1997,11-01-1998
21525,74451,11-01-1998,11-01-1999
21525,74843,11-01-1999,11-01-2000
21525,77202,11-01-2000,10-01-2001
21525,80443,10-01-2001,10-01-2002
21525,81715,10-01-2002,01-01-9999
21526,40000,27-01-1999,27-01-2000
21526,41455,27-01-2000,26-01-2001
21526,41701,26-01-2001,26-01-2002
21526,45083,26-01-2002,01-01-9999
21527,40000,29-01-1990,29-01-1991
21527,43133,29-01-1991,29-01-1992
21527,44239,29-01-1992,28-01-1993
21527,47375,28-01-1993,28-01-1994
21527,50374,28-01-1994,28-01-1995
21527,51217,28-01-1995,28-01-1996
21527,51855,28-01-1996,27-01-1997
21527,56071,27-01-1997,27-01-1998
21527,56863,27-01-1998,27-01-1999
21527,59320,27-01-1999,27-01-2000
21527,60701,27-01-2000,26-01-2001
21527,64831,26-01-2001,26-01-2002
21527,68593,26-01-2002,01-01-9999
21528,40000,22-01-1993,22-01-1994
21528,42332,22-01-1994,22-01-1995
21528,44891,22-01-1995,22-01-1996
21528,48242,22-01-1996,21-01-1997
21528,51079,21-01-1997,21-01-1998
21528,50767,21-01-1998,21-01-1999
21528,53874,21-01-1999,21-01-2000
21528,56053,21-01-2000,20-01-2001
21528,59513,20-01-2001,20-01-2002
21528,62235,20-01-2002,01-01-9999
21529,40000,02-08-1997,02-08-1998
21529,41507,02-08-1998,02-08-1999
21529,45349,02-08-1999,29-06-2000
21530,40000,19-01-1986,19-01-1987
21530,44484,19-01-1987,19-01-1988
21530,45909,19-01-1988,18-01-1989
21530,50372,18-01-1989,18-01-1990
21530,54111,18-01-1990,18-01-1991
21530,56573,18-01-1991,18-01-1992
21530,56490,18-01-1992,17-01-1993
21530,58637,17-01-1993,17-01-1994
21530,60496,17-01-1994,17-01-1995
21530,60260,17-01-1995,17-01-1996
21530,60891,17-01-1996,16-01-1997
21530,60752,16-01-1997,16-01-1998
21530,61564,16-01-1998,16-01-1999
21530,65588,16-01-1999,16-01-2000
21530,68824,16-01-2000,15-01-2001
21530,71948,15-01-2001,15-01-2002
21530,75642,15-01-2002,01-01-9999
21531,75317,21-08-1998,21-08-1999
21531,78369,21-08-1999,20-08-2000
21531,78846,20-08-2000,20-08-2001
21531,79511,20-08-2001,01-01-9999
21532,56580,13-09-1996,13-09-1997
21532,60822,13-09-1997,13-09-1998
21532,64534,13-09-1998,13-09-1999
21532,66020,13-09-1999,12-09-2000
21532,68279,12-09-2000,12-09-2001
21532,69596,12-09-2001,01-01-9999
21533,87993,12-05-1996,12-05-1997
21533,88282,12-05-1997,12-05-1998
21533,88507,12-05-1998,12-05-1999
21533,89620,12-05-1999,11-05-2000
21533,90422,11-05-2000,11-05-2001
21533,92893,11-05-2001,11-05-2002
21533,95783,11-05-2002,05-07-2002
21534,40000,03-04-1996,03-04-1997
21534,43337,03-04-1997,14-12-1997
21535,74372,05-09-1987,04-09-1988
21535,74780,04-09-1988,04-09-1989
21535,75195,04-09-1989,04-09-1990
21535,78257,04-09-1990,04-09-1991
21535,78298,04-09-1991,03-09-1992
21535,80035,03-09-1992,03-09-1993
21535,84367,03-09-1993,03-09-1994
21535,86705,03-09-1994,03-09-1995
21535,87479,03-09-1995,02-09-1996
21535,91631,02-09-1996,02-09-1997
21535,95261,02-09-1997,02-09-1998
21535,97221,02-09-1998,02-09-1999
21535,97581,02-09-1999,01-09-2000
21535,99286,01-09-2000,01-09-2001
21535,100228,01-09-2001,01-01-9999
21536,71848,27-12-1997,27-12-1998
21536,74558,27-12-1998,25-09-1999
21537,90832,14-06-1996,14-06-1997
21537,90486,14-06-1997,03-06-1998
21538,69859,11-02-1987,11-02-1988
21538,72223,11-02-1988,10-02-1989
21538,76534,10-02-1989,10-02-1990
21538,77486,10-02-1990,10-02-1991
21538,81857,10-02-1991,10-02-1992
21538,85147,10-02-1992,09-02-1993
21538,86521,09-02-1993,09-02-1994
21538,89771,09-02-1994,09-02-1995
21538,89720,09-02-1995,09-02-1996
21538,91461,09-02-1996,08-02-1997
21538,94113,08-02-1997,08-02-1998
21538,94534,08-02-1998,08-02-1999
21538,98897,08-02-1999,08-02-2000
21538,102388,08-02-2000,07-02-2001
21538,104329,07-02-2001,07-02-2002
21538,108570,07-02-2002,01-01-9999
21539,55129,31-01-1994,31-01-1995
21539,55018,31-01-1995,31-01-1996
21539,59290,31-01-1996,30-01-1997
21539,59670,30-01-1997,30-01-1998
21539,60944,30-01-1998,30-01-1999
21539,65048,30-01-1999,30-01-2000
21539,64945,30-01-2000,29-01-2001
21539,66899,29-01-2001,29-01-2002
21539,70353,29-01-2002,01-01-9999
21540,54628,27-11-1999,26-11-2000
21540,54433,26-11-2000,26-11-2001
21540,56577,26-11-2001,01-01-9999
21541,40000,01-05-1992,01-05-1993
21541,42109,01-05-1993,01-05-1994
21541,46219,01-05-1994,01-05-1995
21541,49359,01-05-1995,30-04-1996
21541,49804,30-04-1996,30-04-1997
21541,52437,30-04-1997,30-04-1998
21541,53561,30-04-1998,30-04-1999
21541,57481,30-04-1999,29-04-2000
21541,61137,29-04-2000,29-04-2001
21541,61317,29-04-2001,29-04-2002
21541,62066,29-04-2002,01-01-9999
21542,56185,05-03-1995,04-03-1996
21542,58220,04-03-1996,04-03-1997
21542,60171,04-03-1997,04-03-1998
21542,62813,04-03-1998,04-03-1999
21542,64252,04-03-1999,03-03-2000
21542,68136,03-03-2000,03-03-2001
21542,69103,03-03-2001,03-03-2002
21542,71162,03-03-2002,01-01-9999
21543,40000,01-10-1997,01-10-1998
21543,41727,01-10-1998,01-10-1999
21543,44682,01-10-1999,30-09-2000
21543,48521,30-09-2000,11-04-2001
21544,40000,12-03-1988,12-03-1989
21544,39936,12-03-1989,12-03-1990
21544,39697,12-03-1990,12-03-1991
21544,43761,12-03-1991,11-03-1992
21544,45489,11-03-1992,11-03-1993
21544,46114,11-03-1993,11-03-1994
21544,45753,11-03-1994,11-03-1995
21544,46981,11-03-1995,10-03-1996
21544,46718,10-03-1996,10-03-1997
21544,47610,10-03-1997,10-03-1998
21544,48710,10-03-1998,10-03-1999
21544,48572,10-03-1999,09-03-2000
21544,51447,09-03-2000,09-03-2001
21544,55393,09-03-2001,09-03-2002
21544,59804,09-03-2002,01-01-9999
21545,40000,11-03-1996,11-03-1997
21545,39792,11-03-1997,11-03-1998
21545,40664,11-03-1998,11-03-1999
21545,44587,11-03-1999,10-03-2000
21545,46139,10-03-2000,10-03-2001
21545,47706,10-03-2001,10-03-2002
21545,48875,10-03-2002,01-01-9999
21546,75391,16-02-1988,15-02-1989
21546,77735,15-02-1989,15-02-1990
21546,80638,15-02-1990,15-02-1991
21546,80303,15-02-1991,15-02-1992
21546,81742,15-02-1992,14-02-1993
21546,82776,14-02-1993,14-02-1994
21546,83476,14-02-1994,14-02-1995
21546,86012,14-02-1995,14-02-1996
21546,87264,14-02-1996,13-02-1997
21546,89134,13-02-1997,13-02-1998
21546,90562,13-02-1998,13-02-1999
21546,91382,13-02-1999,13-02-2000
21546,93754,13-02-2000,12-02-2001
21546,95778,12-02-2001,12-02-2002
21546,100000,12-02-2002,01-01-9999
21547,40000,16-05-1988,16-05-1989
21547,41699,16-05-1989,16-05-1990
21547,44988,16-05-1990,16-05-1991
21547,49468,16-05-1991,15-05-1992
21547,50523,15-05-1992,15-05-1993
21547,54668,15-05-1993,15-05-1994
21547,55846,15-05-1994,15-05-1995
21547,58151,15-05-1995,14-05-1996
21547,60327,14-05-1996,14-05-1997
21547,61996,14-05-1997,14-05-1998
21547,65492,14-05-1998,14-05-1999
21547,67022,14-05-1999,13-05-2000
21547,68849,13-05-2000,13-05-2001
21547,70186,13-05-2001,13-05-2002
21547,71972,13-05-2002,01-01-9999
21548,49951,09-04-1988,09-04-1989
21548,51470,09-04-1989,09-04-1990
21548,51199,09-04-1990,09-04-1991
21548,51173,09-04-1991,08-04-1992
21548,53261,08-04-1992,08-04-1993
21548,56660,08-04-1993,08-04-1994
21548,59891,08-04-1994,08-04-1995
21548,60806,08-04-1995,06-04-1996
21548,60363,06-04-1996,07-04-1997
21548,61805,07-04-1997,07-04-1998
21548,65083,07-04-1998,07-04-1999
21548,67273,07-04-1999,06-04-2000
21548,71746,06-04-2000,06-04-2001
21548,76078,06-04-2001,05-04-2002
21548,75630,05-04-2002,01-01-9999
21549,53786,24-07-1997,24-07-1998
21549,53502,24-07-1998,24-07-1999
21549,56417,24-07-1999,23-07-2000
21549,59264,23-07-2000,04-08-2000
21550,66773,24-04-1998,24-04-1999
21550,68024,24-04-1999,23-04-2000
21550,69993,23-04-2000,23-04-2001
21550,72710,23-04-2001,23-04-2002
21550,75545,23-04-2002,01-01-9999
21551,42075,28-01-1988,27-01-1989
21551,42042,27-01-1989,27-01-1990
21551,42584,27-01-1990,27-01-1991
21551,46817,27-01-1991,27-01-1992
21551,49137,27-01-1992,26-01-1993
21551,49166,26-01-1993,26-01-1994
21551,53436,26-01-1994,26-01-1995
21551,54041,26-01-1995,26-01-1996
21551,58232,26-01-1996,25-01-1997
21551,57732,25-01-1997,25-01-1998
21551,60563,25-01-1998,25-01-1999
21551,64505,25-01-1999,25-01-2000
21551,65707,25-01-2000,24-01-2001
21551,67466,24-01-2001,26-08-2001
21552,68623,22-07-1997,22-07-1998
21552,72892,22-07-1998,22-07-1999
21552,74717,22-07-1999,21-07-2000
21552,77674,21-07-2000,21-07-2001
21552,80855,21-07-2001,21-07-2002
21552,80373,21-07-2002,01-01-9999
21553,41706,09-05-1986,09-05-1987
21553,44714,09-05-1987,08-05-1988
21553,44854,08-05-1988,08-05-1989
21553,46884,08-05-1989,08-05-1990
21553,47643,08-05-1990,08-05-1991
21553,49744,08-05-1991,07-05-1992
21553,54234,07-05-1992,07-05-1993
21553,56286,07-05-1993,07-05-1994
21553,60752,07-05-1994,07-05-1995
21553,60969,07-05-1995,06-05-1996
21553,64906,06-05-1996,06-05-1997
21553,66570,06-05-1997,06-05-1998
21553,70592,06-05-1998,06-05-1999
21553,72895,06-05-1999,05-05-2000
21553,73757,05-05-2000,05-05-2001
21553,74614,05-05-2001,05-05-2002
21553,75725,05-05-2002,01-01-9999
21554,59323,02-12-1999,01-12-2000
21554,61261,01-12-2000,01-12-2001
21554,63931,01-12-2001,01-01-9999
21555,40000,31-08-1986,31-08-1987
21555,43089,31-08-1987,30-08-1988
21555,47567,30-08-1988,30-08-1989
21555,48412,30-08-1989,30-08-1990
21555,51142,30-08-1990,30-08-1991
21555,54687,30-08-1991,29-08-1992
21555,58917,29-08-1992,29-08-1993
21555,62222,29-08-1993,29-08-1994
21555,63491,29-08-1994,29-08-1995
21555,66551,29-08-1995,28-08-1996
21555,66151,28-08-1996,28-08-1997
21555,66078,28-08-1997,28-08-1998
21555,66073,28-08-1998,28-08-1999
21555,70017,28-08-1999,27-08-2000
21555,72971,27-08-2000,27-08-2001
21555,73930,27-08-2001,01-01-9999
21556,40000,07-09-1998,07-09-1999
21556,41037,07-09-1999,06-09-2000
21556,40722,06-09-2000,06-09-2001
21556,43606,06-09-2001,01-01-9999
21557,75628,18-08-1987,17-08-1988
21557,77039,17-08-1988,17-08-1989
21557,77385,17-08-1989,17-08-1990
21557,77600,17-08-1990,17-08-1991
21557,82043,17-08-1991,16-08-1992
21557,85866,16-08-1992,16-08-1993
21557,88649,16-08-1993,16-08-1994
21557,91681,16-08-1994,16-08-1995
21557,91566,16-08-1995,15-08-1996
21557,95956,15-08-1996,15-08-1997
21557,96948,15-08-1997,15-08-1998
21557,99910,15-08-1998,15-08-1999
21557,103766,15-08-1999,14-08-2000
21557,103305,14-08-2000,14-08-2001
21557,105874,14-08-2001,01-01-9999
21558,62828,30-04-1991,29-04-1992
21558,62590,29-04-1992,29-04-1993
21558,65180,29-04-1993,29-04-1994
21558,67921,29-04-1994,29-04-1995
21558,68125,29-04-1995,28-04-1996
21558,71215,28-04-1996,28-04-1997
21558,73728,28-04-1997,28-04-1998
21558,74259,28-04-1998,28-04-1999
21558,76493,28-04-1999,27-04-2000
21558,80057,27-04-2000,27-04-2001
21558,79712,27-04-2001,27-04-2002
21558,81943,27-04-2002,01-01-9999
21559,53817,05-09-1996,05-09-1997
21559,55270,05-09-1997,05-09-1998
21559,57076,05-09-1998,05-09-1999
21559,59458,05-09-1999,04-09-2000
21559,59302,04-09-2000,04-09-2001
21559,62487,04-09-2001,01-01-9999
21560,66010,19-11-1985,19-11-1986
